\  ****************** Hyper photometry ******************
\ Survey code: 15
\ Detection threshold: 6.0 sigma
\ Convert from MJy/sr: None
\ Convert from Jy/beam: None
\ Convert to mJy: True
\ Estimated r.m.s. to identify sources: 0.00050 mJy
\  ******************************************************
\ MAP_ID = Map identifier
\ HYPER_ID = Source identifier
\ FLUX_PEAK = Peak flux (mJy/beam)
\ FLUX = Integrated flux density (mJy)
\ FLUX_ERR = Flux density uncertainty (mJy)
\ RESIDUALS = Mean background level (mJy)
\ POLYN = Polynomial background order
\ NMSE = Normalized Mean Squared Error of fit: scale-independent metric of
\ model-data agreement
\ CHI2_RED = Reduced chi-squared of Gaussian + background fit (valid only if
\ residuals are Gaussian-distributed with constant variance)
\ BIC = Bayesian Information Criterion: model selection metric that penalizes
\ overfitting; lower BIC indicates better trade-off between goodness of fit and
\ model complexity
\ FWHM_1 = First axis FWHM (arcsec)
\ FWHM_2 = Second axis FWHM (arcsec)
\ PA = Position angle (deg East of North)
\ STATUS = Fit status flag: 1 = fit succeeded, 0 = fit failed
\ GLON = Galactic longitude (deg)
\ GLAT = Galactic latitude (deg)
\ RA = Right Ascension (deg, J2000)
\ DEC = Declination (deg, J2000)
\ DEBLEND = Deblending flag
\ CLUSTER = Cluster flag
|MAP_ID|HYPER_ID| FLUX_PEAK|  FLUX|FLUX_ERR|RESIDUALS|POLYN|  NMSE|CHI2_RED|       BIC|FWHM_1|FWHM_2|    PA|STATUS|     GLON|   GLAT|       RA|      DEC|DEBLEND|CLUSTER|
|  char|    long|    double|double|  double|   double| long|double|  double|    double|double|double|double|  long|   double| double|   double|   double|   long|   long|
|      |        |mJy / beam|   mJy|     mJy|      mJy|     |      |        |          |arcsec|arcsec|   deg|      |      deg|    deg|      deg|      deg|       |       |
|  null|    null|      null|  null|    null|     null| null|  null|    null|      null|  null|  null|  null|  null|     null|   null|     null|     null|   null|   null|
 778802       43    0.00003  0.238    0.019   0.00000     2  0.705    0.000 -460934.69  0.056  0.056  -74.7      1 326.64047 0.61240 236.13728 -54.09156       1       9 
 778802       44    0.00005  0.452    0.021   0.00000     2  0.705    0.000 -460934.69  0.056  0.056  -51.2      1 326.64047 0.61241 236.13727 -54.09155       1       9 
 778802       45    0.00015  1.168    0.042   0.00000     2  0.705    0.000 -460934.69  0.056  0.056   90.0      1 326.64048 0.61244 236.13725 -54.09152       1       9 
 778802       46    0.00007  0.557    0.026   0.00000     2  0.705    0.000 -460934.69  0.056  0.050   16.4      1 326.64049 0.61246 236.13724 -54.09150       1       9 
 778802       47    0.00004  0.545    0.023   0.00000     2  0.705    0.000 -460934.69  0.056  0.056  -29.7      1 326.64052 0.61243 236.13731 -54.09150       1       9 
 778802       48    0.00011  1.178    0.037   0.00000     2  0.705    0.000 -460934.69  0.056  0.056  -77.7      1 326.64051 0.61246 236.13727 -54.09149       1       9 
 778802       49    0.00005  0.404    0.014   0.00000     2  0.705    0.000 -460934.69  0.056  0.056  -90.0      1 326.64052 0.61248 236.13726 -54.09146       1       9 
 778802       50    0.00004  0.220    0.011   0.00000     2  0.705    0.000 -460934.69  0.056  0.042   83.9      1 326.64052 0.61250 236.13725 -54.09145       1       9 
 778802       51    0.00003  0.067    0.005   0.00000     2  0.864    0.000  -54923.40  0.026  0.050  -27.0      1 326.64059 0.61244 236.13739 -54.09145       1       2 
 778802       52    0.00003  0.219    0.010   0.00000     2  0.864    0.000  -54923.40  0.056  0.056   90.0      1 326.64061 0.61245 236.13741 -54.09143       1       2 
 778802       53    0.00004  0.113    0.008   0.00000     2  0.609    0.000 -175961.46  0.056  0.024  -36.6      1 326.64061 0.61252 236.13734 -54.09138       1       5 
 778802       54    0.00005  0.189    0.009   0.00000     2  0.609    0.000 -175961.46  0.056  0.026  -39.8      1 326.64060 0.61255 236.13729 -54.09136       1       5 
 778802       55    0.00005  0.186    0.011   0.00000     2  0.609    0.000 -175961.46  0.036  0.056  -27.7      1 326.64058 0.61256 236.13726 -54.09136       1       5 
 778802       56    0.00007  0.485    0.019   0.00000     2  0.609    0.000 -175961.46  0.051  0.056   20.6      1 326.64060 0.61256 236.13728 -54.09135       1       5 
