\  ****************** Hyper photometry ******************
\ Survey code: 15
\ Detection threshold: 6.0 sigma
\ Convert from MJy/sr: None
\ Convert from Jy/beam: None
\ Convert to mJy: True
\ Estimated r.m.s. to identify sources: 0.00116 mJy
\  ******************************************************
\ MAP_ID = Map identifier
\ HYPER_ID = Source identifier
\ FLUX_PEAK = Peak flux (mJy/beam)
\ FLUX = Integrated flux density (mJy)
\ FLUX_ERR = Flux density uncertainty (mJy)
\ RESIDUALS = Mean background level (mJy)
\ POLYN = Polynomial background order
\ NMSE = Normalized Mean Squared Error of fit: scale-independent metric of
\ model-data agreement
\ CHI2_RED = Reduced chi-squared of Gaussian + background fit (valid only if
\ residuals are Gaussian-distributed with constant variance)
\ BIC = Bayesian Information Criterion: model selection metric that penalizes
\ overfitting; lower BIC indicates better trade-off between goodness of fit and
\ model complexity
\ FWHM_1 = First axis FWHM (arcsec)
\ FWHM_2 = Second axis FWHM (arcsec)
\ PA = Position angle (deg East of North)
\ STATUS = Fit status flag: 1 = fit succeeded, 0 = fit failed
\ GLON = Galactic longitude (deg)
\ GLAT = Galactic latitude (deg)
\ RA = Right Ascension (deg, J2000)
\ DEC = Declination (deg, J2000)
\ DEBLEND = Deblending flag
\ CLUSTER = Cluster flag
|           MAP_ID|HYPER_ID| FLUX_PEAK|  FLUX|FLUX_ERR|RESIDUALS|POLYN|  NMSE|CHI2_RED|       BIC|FWHM_1|FWHM_2|    PA|STATUS|     GLON|   GLAT|       RA|      DEC|DEBLEND|CLUSTER|
|             char|    long|    double|double|  double|   double| long|double|  double|    double|double|double|double|  long|   double| double|   double|   double|   long|   long|
|                 |        |mJy / beam|   mJy|     mJy|      mJy|     |      |        |          |arcsec|arcsec|   deg|      |      deg|    deg|      deg|      deg|       |       |
 G345.5043+00.3480      138    0.00017  0.272    0.021   0.00000     2  0.975    1.358   27717.12  0.046  0.025  -53.0      1 345.50442 0.34811 256.09541 -40.73976       1      35 
 G345.5043+00.3480      139    0.00020  0.356    0.031   0.00000     2  0.975    1.358   27717.12  0.046  0.029    3.3      1 345.50443 0.34811 256.09541 -40.73975       1      35 
 G345.5043+00.3480      140    0.00026  0.747    0.067   0.00000     2  0.975    1.358   27717.12  0.046  0.046   57.3      1 345.50441 0.34813 256.09537 -40.73975       1      35 
 G345.5043+00.3480      141    0.00026  1.527    0.068   0.00000     2  0.975    1.358   27717.12  0.046  0.046  -90.0      1 345.50448 0.34805 256.09552 -40.73974       1      35 
 G345.5043+00.3480      142    0.00030  0.736    0.052   0.00000     2  0.975    1.358   27717.12  0.042  0.046   13.8      1 345.50443 0.34812 256.09540 -40.73974       1      35 
 G345.5043+00.3480      143    0.00035  0.983    0.048   0.00000     2  0.975    1.358   27717.12  0.022  0.046   75.4      1 345.50444 0.34814 256.09539 -40.73972       1      35 
 G345.5043+00.3480      144    0.00169 10.877    0.367   0.00000     2  0.975    1.358   27717.12  0.046  0.046  -49.8      1 345.50445 0.34815 256.09539 -40.73970       1      35 
 G345.5043+00.3480      145    0.00022  0.560    0.034   0.00000     0  0.937    0.000 -101905.50  0.043  0.040  -85.4      1 345.50449 0.34786 256.09572 -40.73985       1       2 
 G345.5043+00.3480      146    0.00022  0.519    0.029   0.00000     0  0.937    0.000 -101905.50  0.031  0.046  -45.4      1 345.50449 0.34788 256.09570 -40.73983       1       2 
 G345.5043+00.3480      147    0.00016  0.343    0.027   0.00000     2  0.956    0.001  -57791.59  0.043  0.032  -26.0      1 345.50432 0.34819 256.09525 -40.73979       1       4 
 G345.5043+00.3480      148    0.00015  0.304    0.019   0.00000     2  0.956    0.001  -57791.59  0.027  0.046   81.1      1 345.50432 0.34821 256.09522 -40.73977       1       4 
 G345.5043+00.3480      149    0.00019  0.298    0.024   0.00000     2  0.956    0.001  -57791.59  0.046  0.027   50.4      1 345.50433 0.34822 256.09521 -40.73976       1       4 
 G345.5043+00.3480      150    0.00029  1.346    0.052   0.00000     2  0.956    0.001  -57791.59  0.046  0.046   55.2      1 345.50434 0.34823 256.09522 -40.73975       1       4 
 G345.5043+00.3480      151    0.00023  0.585    0.034   0.00000     2  0.648    0.000  -27062.50  0.035  0.046  -41.9      1 345.50470 0.34769 256.09607 -40.73978       1       2 
 G345.5043+00.3480      152    0.00020  0.366    0.024   0.00000     2  0.648    0.000  -27062.50  0.025  0.046  -16.4      1 345.50471 0.34770 256.09606 -40.73977       1       2 
 G345.5043+00.3480      153    0.00030  0.670    0.044   0.00000     2  0.917    0.001  -50468.39  0.046  0.037  -31.6      1 345.50434 0.34816 256.09529 -40.73979       1       4 
 G345.5043+00.3480      154    0.00018  0.369    0.024   0.00000     2  0.917    0.001  -50468.39  0.046  0.028   62.1      1 345.50436 0.34816 256.09531 -40.73978       1       4 
 G345.5043+00.3480      155    0.00045  0.823    0.054   0.00000     2  0.917    0.001  -50468.39  0.029  0.041  -46.1      1 345.50437 0.34817 256.09530 -40.73976       1       4 
 G345.5043+00.3480      156    0.00011  0.351    0.019   0.00000     2  0.917    0.001  -50468.39  0.033  0.046  -46.3      1 345.50437 0.34819 256.09528 -40.73975       1       4 
 G345.5043+00.3480      157    0.00022  0.505    0.030   0.00000     2  0.860    0.000 -110351.10  0.033  0.046   42.4      1 345.50456 0.34793 256.09571 -40.73975       1       6 
 G345.5043+00.3480      158    0.00015  0.255    0.019   0.00000     2  0.860    0.000 -110351.10  0.046  0.028  -66.0      1 345.50458 0.34791 256.09574 -40.73975       1       6 
 G345.5043+00.3480      159    0.00017  0.387    0.024   0.00000     2  0.860    0.000 -110351.10  0.046  0.032   79.8      1 345.50457 0.34793 256.09571 -40.73974       1       6 
 G345.5043+00.3480      160    0.00022  0.553    0.031   0.00000     2  0.860    0.000 -110351.10  0.036  0.046   -3.7      1 345.50457 0.34794 256.09570 -40.73974       1       6 
 G345.5043+00.3480      161    0.00020  0.478    0.025   0.00000     2  0.860    0.000 -110351.10  0.046  0.035   -2.8      1 345.50457 0.34795 256.09569 -40.73973       1       6 
 G345.5043+00.3480      162    0.00015  0.416    0.026   0.00000     2  0.860    0.000 -110351.10  0.042  0.046   69.0      1 345.50460 0.34792 256.09575 -40.73973       1       6 
 G345.5043+00.3480      163    0.00007  0.005    0.005   0.00000     2  0.959    0.787   -1267.77  0.014  0.014  -82.8      1 345.50446 0.34809 256.09546 -40.73974       1       3 
 G345.5043+00.3480      164    0.00009  0.532    0.099   0.00000     2  0.959    0.787   -1267.77  0.046  0.041   90.0      1 345.50447 0.34810 256.09545 -40.73972       1       3 
 G345.5043+00.3480      165    0.00203 14.921    0.639   0.00000     2  0.959    0.787   -1267.77  0.046  0.046  -90.0      1 345.50448 0.34812 256.09545 -40.73970       1       3 
 G345.5043+00.3480      166    0.00019  0.435    0.028   0.00000     2  0.902    0.001  -30048.35  0.046  0.024    8.2      1 345.50440 0.34817 256.09533 -40.73973       1       3 
 G345.5043+00.3480      167    0.00045  1.651    0.076   0.00000     2  0.902    0.001  -30048.35  0.046  0.046   90.0      1 345.50440 0.34819 256.09531 -40.73972       1       3 
 G345.5043+00.3480      168    0.00067  2.747    0.124   0.00000     2  0.902    0.001  -30048.35  0.046  0.046  -89.4      1 345.50442 0.34819 256.09532 -40.73970       1       3 
 G345.5043+00.3480      169    0.00016  0.139    0.017   0.00000     2  0.979    1.035    3680.94  0.037  0.020   46.8      1 345.50451 0.34805 256.09554 -40.73972       1      32 
 G345.5043+00.3480      170    0.00018  0.220    0.019   0.00000     2  0.979    1.035    3680.94  0.023  0.039  -43.9      1 345.50452 0.34804 256.09555 -40.73972       1      32 
 G345.5043+00.3480      171    0.00016  0.389    0.037   0.00000     2  0.979    1.035    3680.94  0.044  0.035   28.8      1 345.50452 0.34806 256.09554 -40.73970       1      32 
 G345.5043+00.3480      172    0.00140 10.020    0.299   0.00000     2  0.979    1.035    3680.94  0.046  0.046   90.0      1 345.50450 0.34809 256.09548 -40.73970       1      32 
 G345.5043+00.3480      173    0.00030  0.549    0.039   0.00000     2  0.979    1.035    3680.94  0.046  0.025   25.1      1 345.50454 0.34804 256.09558 -40.73970       1      32 
 G345.5043+00.3480      174    0.00071  3.761    0.134   0.00000     2  0.979    1.035    3680.94  0.046  0.046  -90.0      1 345.50451 0.34808 256.09551 -40.73970       1      32 
 G345.5043+00.3480      175    0.00021  0.376    0.026   0.00000     2  0.979    1.035    3680.94  0.042  0.024   44.2      1 345.50454 0.34805 256.09556 -40.73969       1      32 
 G345.5043+00.3480      176    0.00049  2.130    0.095   0.00000     2  0.979    1.035    3680.94  0.046  0.046  -87.2      1 345.50454 0.34807 256.09554 -40.73968       1      32 
 G345.5043+00.3480      177    0.00082  5.086    0.205   0.00000     2  0.979    1.035    3680.94  0.046  0.046  -90.0      1 345.50452 0.34811 256.09548 -40.73968       1      32 
 G345.5043+00.3480      178    0.00067  3.458    0.122   0.00000     2  0.979    1.035    3680.94  0.046  0.046   89.8      1 345.50453 0.34809 256.09552 -40.73968       1      32 
 G345.5043+00.3480      179    0.00036  1.314    0.063   0.00000     2  0.979    1.035    3680.94  0.046  0.046   89.6      1 345.50456 0.34806 256.09557 -40.73967       1      32 
 G345.5043+00.3480      180    0.00029  0.667    0.049   0.00000     2  0.979    1.035    3680.94  0.020  0.046   58.4      1 345.50452 0.34812 256.09548 -40.73967       1      32 
 G345.5043+00.3480      181    0.00043  2.296    0.073   0.00000     2  0.979    1.035    3680.94  0.046  0.046   90.0      1 345.50456 0.34808 256.09555 -40.73966       1      32 
 G345.5043+00.3480      182    0.00056  2.962    0.108   0.00000     2  0.979    1.035    3680.94  0.046  0.046  -90.0      1 345.50454 0.34811 256.09551 -40.73966       1      32 
 G345.5043+00.3480      183    0.00023  0.689    0.054   0.00000     2  0.979    1.035    3680.94  0.046  0.046   90.0      1 345.50458 0.34807 256.09558 -40.73966       1      32 
 G345.5043+00.3480      184    0.00022  0.717    0.044   0.00000     2  0.979    1.035    3680.94  0.046  0.040   59.6      1 345.50460 0.34806 256.09560 -40.73964       1      32 
 G345.5043+00.3480      185    0.00041  1.763    0.077   0.00000     2  0.979    1.035    3680.94  0.046  0.046   90.0      1 345.50458 0.34808 256.09556 -40.73964       1      32 
 G345.5043+00.3480      186    0.00051  2.450    0.094   0.00000     2  0.979    1.035    3680.94  0.046  0.046   90.0      1 345.50453 0.34815 256.09546 -40.73964       1      32 
 G345.5043+00.3480      187    0.00019  0.432    0.024   0.00000     2  0.979    1.035    3680.94  0.046  0.027   36.3      1 345.50457 0.34810 256.09553 -40.73964       1      32 
 G345.5043+00.3480      188    0.00024  0.671    0.034   0.00000     2  0.979    1.035    3680.94  0.046  0.036   72.7      1 345.50458 0.34810 256.09555 -40.73964       1      32 
 G345.5043+00.3480      189    0.00036  0.646    0.057   0.00000     2  0.979    1.035    3680.94  0.031  0.046    7.9      1 345.50455 0.34814 256.09547 -40.73963       1      32 
 G345.5043+00.3480      190    0.00022  0.488    0.028   0.00000     2  0.979    1.035    3680.94  0.033  0.046  -20.1      1 345.50458 0.34811 256.09553 -40.73963       1      32 
 G345.5043+00.3480      191    0.00022  1.283    0.060   0.00000     2  0.979    1.035    3680.94  0.046  0.046  -90.0      1 345.50453 0.34817 256.09543 -40.73963       1      32 
 G345.5043+00.3480      192    0.00017  0.435    0.024   0.00000     2  0.979    1.035    3680.94  0.045  0.035   -1.1      1 345.50459 0.34811 256.09554 -40.73962       1      32 
 G345.5043+00.3480      193    0.00025  0.736    0.045   0.00000     2  0.979    1.035    3680.94  0.046  0.046   25.9      1 345.50457 0.34813 256.09551 -40.73962       1      32 
 G345.5043+00.3480      194    0.00015  0.302    0.020   0.00000     2  0.979    1.035    3680.94  0.045  0.026  -19.7      1 345.50455 0.34816 256.09545 -40.73962       1      32 
 G345.5043+00.3480      195    0.00016  0.255    0.024   0.00000     2  0.979    1.035    3680.94  0.041  0.027   -5.4      1 345.50457 0.34815 256.09549 -40.73961       1      32 
 G345.5043+00.3480      196    0.00016  0.192    0.016   0.00000     2  0.979    1.035    3680.94  0.020  0.039   19.8      1 345.50455 0.34818 256.09544 -40.73960       1      32 
 G345.5043+00.3480      197    0.00016  0.218    0.019   0.00000     2  0.979    1.035    3680.94  0.022  0.046   21.2      1 345.50457 0.34816 256.09547 -40.73960       1      32 
 G345.5043+00.3480      198    0.00026  0.916    0.049   0.00000     2  0.979    1.035    3680.94  0.046  0.046   90.0      1 345.50459 0.34814 256.09551 -40.73960       1      32 
 G345.5043+00.3480      199    0.00018  0.346    0.023   0.00000     2  0.979    1.035    3680.94  0.043  0.025  -43.2      1 345.50457 0.34819 256.09544 -40.73958       1      32 
 G345.5043+00.3480      200    0.00017  0.515    0.032   0.00000     2  0.979    1.035    3680.94  0.046  0.029   38.0      1 345.50458 0.34821 256.09543 -40.73957       1      32 
 G345.5043+00.3480      201    0.00023  0.531    0.033   0.00000     0  0.931    0.000 -132811.74  0.030  0.046  -50.9      1 345.50464 0.34787 256.09584 -40.73972       1       2 
 G345.5043+00.3480      202    0.00018  0.769    0.034   0.00000     0  0.931    0.000 -132811.74  0.046  0.046   90.0      1 345.50465 0.34789 256.09582 -40.73970       1       2 
 G345.5043+00.3480      203    0.00015  0.245    0.017   0.00000     2  0.855    0.000  -22296.38  0.046  0.023   63.7      1 345.50428 0.34836 256.09503 -40.73971       1       2 
 G345.5043+00.3480      204    0.00015  0.280    0.019   0.00000     2  0.855    0.000  -22296.38  0.046  0.023   41.4      1 345.50429 0.34837 256.09502 -40.73970       1       2 
 G345.5043+00.3480      205    0.00086  5.950    0.162   0.00000     2  0.991    1.266   11415.58  0.046  0.046   90.0      1 345.50439 0.34821 256.09528 -40.73971       1      14 
 G345.5043+00.3480      206    0.00069  4.339    0.133   0.00000     2  0.991    1.266   11415.58  0.046  0.046   87.4      1 345.50439 0.34823 256.09525 -40.73970       1      14 
 G345.5043+00.3480      207    0.00037  1.858    0.074   0.00000     2  0.991    1.266   11415.58  0.046  0.046   90.0      1 345.50440 0.34825 256.09524 -40.73968       1      14 
 G345.5043+00.3480      208    0.00022  0.828    0.047   0.00000     2  0.991    1.266   11415.58  0.046  0.046  -90.0      1 345.50440 0.34827 256.09522 -40.73967       1      14 
 G345.5043+00.3480      209    0.00061  3.018    0.128   0.00000     2  0.991    1.266   11415.58  0.046  0.046  -90.0      1 345.50443 0.34824 256.09528 -40.73966       1      14 
 G345.5043+00.3480      210    0.00012  0.385    0.020   0.00000     2  0.991    1.266   11415.58  0.042  0.032   45.4      1 345.50443 0.34826 256.09525 -40.73966       1      14 
 G345.5043+00.3480      211    0.00014  0.182    0.016   0.00000     2  0.991    1.266   11415.58  0.017  0.045  -43.6      1 345.50442 0.34827 256.09524 -40.73965       1      14 
 G345.5043+00.3480      212    0.00046  1.874    0.087   0.00000     2  0.991    1.266   11415.58  0.046  0.046   90.0      1 345.50445 0.34825 256.09529 -40.73964       1      14 
 G345.5043+00.3480      213    0.00043  1.117    0.074   0.00000     2  0.991    1.266   11415.58  0.046  0.045   70.7      1 345.50447 0.34826 256.09529 -40.73963       1      14 
 G345.5043+00.3480      214    0.00020  0.277    0.030   0.00000     2  0.991    1.266   11415.58  0.032  0.046   11.1      1 345.50448 0.34825 256.09531 -40.73962       1      14 
 G345.5043+00.3480      215    0.00051  2.372    0.101   0.00000     2  0.991    1.266   11415.58  0.046  0.046  -90.0      1 345.50450 0.34823 256.09535 -40.73961       1      14 
 G345.5043+00.3480      216    0.00013  0.105    0.011   0.00000     2  0.991    1.266   11415.58  0.015  0.025   57.0      1 345.50451 0.34824 256.09534 -40.73960       1      14 
 G345.5043+00.3480      217    0.00016  0.509    0.039   0.00000     2  0.991    1.266   11415.58  0.046  0.040  -52.5      1 345.50450 0.34825 256.09532 -40.73960       1      14 
 G345.5043+00.3480      218    0.00022  0.513    0.031   0.00000     2  0.991    1.266   11415.58  0.030  0.045  -14.5      1 345.50453 0.34825 256.09534 -40.73958       1      14 
 G345.5043+00.3480      219    0.00017  0.182    0.016   0.00000     2  0.947    0.000  -57246.34  0.024  0.032   40.4      1 345.50436 0.34827 256.09519 -40.73971       1       3 
 G345.5043+00.3480      220    0.00026  0.469    0.033   0.00000     2  0.947    0.000  -57246.34  0.034  0.039   10.0      1 345.50437 0.34828 256.09519 -40.73969       1       3 
 G345.5043+00.3480      221    0.00019  0.269    0.021   0.00000     2  0.947    0.000  -57246.34  0.046  0.026   34.9      1 345.50436 0.34828 256.09518 -40.73969       1       3 
 G345.5043+00.3480      222    0.00024  0.544    0.034   0.00000     2  0.555    0.000  -28266.12  0.046  0.037   79.0      1 345.50420 0.34863 256.09469 -40.73961       1       2 
 G345.5043+00.3480      223    0.00030  0.874    0.046   0.00000     2  0.555    0.000  -28266.12  0.036  0.046  -30.8      1 345.50421 0.34864 256.09469 -40.73960       1       2 
 G345.5043+00.3480      224    0.00024  0.544    0.032   0.00000     2  0.740    0.000  -44789.27  0.030  0.046  -12.1      1 345.50432 0.34849 256.09493 -40.73961       1       2 
 G345.5043+00.3480      225    0.00024  0.663    0.041   0.00000     2  0.740    0.000  -44789.27  0.036  0.046  -10.2      1 345.50434 0.34849 256.09494 -40.73959       1       2 
 G345.5043+00.3480      226    0.00033  1.795    0.062   0.00000     2  0.997    1.728   36694.12  0.046  0.046  -21.7      1 345.50453 0.34821 256.09539 -40.73960       1      18 
 G345.5043+00.3480      227    0.00054  1.689    0.084   0.00000     2  0.997    1.728   36694.12  0.034  0.045  -29.6      1 345.50455 0.34823 256.09538 -40.73958       1      18 
 G345.5043+00.3480      228    0.00017  0.220    0.022   0.00000     2  0.997    1.728   36694.12  0.024  0.025   62.6      1 345.50455 0.34824 256.09538 -40.73957       1      18 
 G345.5043+00.3480      229    0.00016  0.169    0.019   0.00000     2  0.997    1.728   36694.12  0.022  0.024  -47.8      1 345.50456 0.34825 256.09537 -40.73956       1      18 
 G345.5043+00.3480      230    0.00028  0.435    0.040   0.00000     2  0.997    1.728   36694.12  0.031  0.028    4.9      1 345.50458 0.34824 256.09540 -40.73955       1      18 
 G345.5043+00.3480      231    0.00020  0.861    0.049   0.00000     2  0.997    1.728   36694.12  0.045  0.045   68.8      1 345.50459 0.34823 256.09542 -40.73954       1      18 
 G345.5043+00.3480      232    0.00025  0.718    0.046   0.00000     2  0.997    1.728   36694.12  0.040  0.042  -70.1      1 345.50458 0.34826 256.09538 -40.73954       1      18 
 G345.5043+00.3480      233    0.00016  0.591    0.046   0.00000     2  0.997    1.728   36694.12  0.045  0.045   66.0      1 345.50460 0.34824 256.09541 -40.73953       1      18 
 G345.5043+00.3480      234    0.00030  0.617    0.038   0.00000     2  0.997    1.728   36694.12  0.037  0.039  -54.3      1 345.50462 0.34823 256.09545 -40.73952       1      18 
 G345.5043+00.3480      235    0.00021  0.772    0.037   0.00000     2  0.997    1.728   36694.12  0.045  0.044  -42.9      1 345.50462 0.34824 256.09543 -40.73951       1      18 
 G345.5043+00.3480      236    0.00041  1.376    0.073   0.00000     2  0.997    1.728   36694.12  0.045  0.043   41.3      1 345.50461 0.34826 256.09540 -40.73951       1      18 
 G345.5043+00.3480      237    0.00024  0.464    0.031   0.00000     2  0.997    1.728   36694.12  0.041  0.034   90.0      1 345.50464 0.34823 256.09545 -40.73951       1      18 
 G345.5043+00.3480      238    0.00025  0.672    0.038   0.00000     2  0.997    1.728   36694.12  0.038  0.044   -8.8      1 345.50464 0.34823 256.09546 -40.73951       1      18 
 G345.5043+00.3480      239    0.00028  0.694    0.045   0.00000     2  0.997    1.728   36694.12  0.044  0.042   79.1      1 345.50466 0.34821 256.09549 -40.73950       1      18 
 G345.5043+00.3480      240    0.00032  1.210    0.052   0.00000     2  0.997    1.728   36694.12  0.044  0.044   21.0      1 345.50464 0.34824 256.09544 -40.73950       1      18 
 G345.5043+00.3480      241    0.00018  0.608    0.030   0.00000     2  0.997    1.728   36694.12  0.044  0.044   64.3      1 345.50467 0.34822 256.09549 -40.73949       1      18 
 G345.5043+00.3480      242    0.00015  0.461    0.026   0.00000     2  0.997    1.728   36694.12  0.042  0.043  -35.9      1 345.50468 0.34821 256.09551 -40.73948       1      18 
 G345.5043+00.3480      243    0.00024  0.914    0.037   0.00000     2  0.997    1.728   36694.12  0.044  0.044   46.3      1 345.50470 0.34822 256.09552 -40.73946       1      18 
 G345.5043+00.3480      244    0.00018  0.267    0.021   0.00000     2  0.978    0.022 -119864.34  0.039  0.025  -42.6      1 345.50444 0.34835 256.09517 -40.73960       1      16 
 G345.5043+00.3480      245    0.00031  0.415    0.035   0.00000     2  0.978    0.022 -119864.34  0.040  0.021   33.3      1 345.50446 0.34833 256.09520 -40.73959       1      16 
 G345.5043+00.3480      246    0.00016  0.300    0.022   0.00000     2  0.978    0.022 -119864.34  0.027  0.045  -23.9      1 345.50444 0.34836 256.09516 -40.73959       1      16 
 G345.5043+00.3480      247    0.00024  0.352    0.025   0.00000     2  0.978    0.022 -119864.34  0.022  0.046  -40.9      1 345.50445 0.34834 256.09519 -40.73958       1      16 
 G345.5043+00.3480      248    0.00034  0.422    0.036   0.00000     2  0.978    0.022 -119864.34  0.033  0.024   30.4      1 345.50447 0.34833 256.09522 -40.73958       1      16 
 G345.5043+00.3480      249    0.00017  0.408    0.025   0.00000     2  0.978    0.022 -119864.34  0.039  0.044    1.3      1 345.50445 0.34836 256.09517 -40.73958       1      16 
 G345.5043+00.3480      250    0.00026  0.862    0.046   0.00000     2  0.978    0.022 -119864.34  0.046  0.046  -29.7      1 345.50443 0.34839 256.09512 -40.73957       1      16 
 G345.5043+00.3480      251    0.00034  0.869    0.051   0.00000     2  0.978    0.022 -119864.34  0.029  0.046  -50.6      1 345.50448 0.34834 256.09521 -40.73957       1      16 
 G345.5043+00.3480      252    0.00020  0.168    0.017   0.00000     2  0.978    0.022 -119864.34  0.018  0.029   42.3      1 345.50450 0.34833 256.09524 -40.73956       1      16 
 G345.5043+00.3480      253    0.00018  0.342    0.024   0.00000     2  0.978    0.022 -119864.34  0.044  0.031  -28.7      1 345.50445 0.34839 256.09514 -40.73956       1      16 
 G345.5043+00.3480      254    0.00018  0.276    0.020   0.00000     2  0.978    0.022 -119864.34  0.037  0.022  -21.5      1 345.50448 0.34836 256.09519 -40.73956       1      16 
 G345.5043+00.3480      255    0.00031  0.643    0.040   0.00000     2  0.978    0.022 -119864.34  0.046  0.028   37.2      1 345.50450 0.34834 256.09523 -40.73955       1      16 
 G345.5043+00.3480      256    0.00018  0.488    0.053   0.00000     2  0.978    0.022 -119864.34  0.046  0.046  -29.4      1 345.50450 0.34836 256.09520 -40.73954       1      16 
 G345.5043+00.3480      257    0.00026  0.406    0.048   0.00000     2  0.978    0.022 -119864.34  0.022  0.046    4.5      1 345.50451 0.34836 256.09522 -40.73953       1      16 
 G345.5043+00.3480      258    0.00018  0.298    0.036   0.00000     2  0.978    0.022 -119864.34  0.026  0.038   27.0      1 345.50453 0.34835 256.09524 -40.73952       1      16 
 G345.5043+00.3480      259    0.00022  0.561    0.031   0.00000     2  0.978    0.022 -119864.34  0.028  0.046  -49.0      1 345.50454 0.34836 256.09524 -40.73951       1      16 
 G345.5043+00.3480      260    0.00020  0.462    0.028   0.00000     2  0.941    0.000  -99397.52  0.033  0.046  -56.9      1 345.50441 0.34841 256.09508 -40.73958       1       2 
 G345.5043+00.3480      261    0.00019  0.352    0.023   0.00000     2  0.941    0.000  -99397.52  0.046  0.029   24.7      1 345.50441 0.34842 256.09507 -40.73957       1       2 
 G345.5043+00.3480      262    0.00025  0.790    0.040   0.00000     2  0.727    0.000  -33651.70  0.033  0.046  -47.5      1 345.50482 0.34789 256.09596 -40.73957       1       2 
 G345.5043+00.3480      263    0.00020  0.401    0.026   0.00000     2  0.727    0.000  -33651.70  0.028  0.046  -20.4      1 345.50483 0.34790 256.09595 -40.73955       1       2 
 G345.5043+00.3480      264    0.00022  0.546    0.039   0.00000     2  0.615    0.000  -26861.89  0.036  0.046   72.5      1 345.50429 0.34857 256.09482 -40.73957       1       2 
 G345.5043+00.3480      265    0.00027  0.653    0.036   0.00000     2  0.615    0.000  -26861.89  0.032  0.046    4.6      1 345.50430 0.34859 256.09481 -40.73956       1       2 
 G345.5043+00.3480      266    0.00011  0.258    0.018   0.00000     1  0.805    0.000  -49904.68  0.030  0.046   60.3      1 345.50467 0.34825 256.09546 -40.73947       1       4 
 G345.5043+00.3480      267    0.00014  0.271    0.018   0.00000     1  0.805    0.000  -49904.68  0.046  0.032  -57.3      1 345.50468 0.34825 256.09547 -40.73946       1       4 
 G345.5043+00.3480      268    0.00015  0.323    0.021   0.00000     1  0.805    0.000  -49904.68  0.046  0.039   89.6      1 345.50468 0.34827 256.09545 -40.73945       1       4 
 G345.5043+00.3480      269    0.00017  0.531    0.027   0.00000     1  0.805    0.000  -49904.68  0.046  0.039   40.8      1 345.50469 0.34826 256.09547 -40.73945       1       4 
 G345.5043+00.3480      270    0.00019  0.413    0.033   0.00000     2  0.792    0.000  -58559.87  0.041  0.046   60.2      1 345.50485 0.34803 256.09584 -40.73946       1       2 
 G345.5043+00.3480      271    0.00021  0.643    0.034   0.00000     2  0.792    0.000  -58559.87  0.043  0.046  -28.8      1 345.50486 0.34803 256.09585 -40.73945       1       2 
 G345.5043+00.3480      272    0.00020  0.470    0.031   0.00000     2  0.882    0.000  -58351.88  0.034  0.046   65.4      1 345.50455 0.34841 256.09519 -40.73946       1       2 
 G345.5043+00.3480      273    0.00023  0.542    0.033   0.00000     2  0.882    0.000  -58351.88  0.037  0.046  -31.8      1 345.50455 0.34843 256.09517 -40.73945       1       2 
 G345.5043+00.3480      274    0.00019  0.386    0.032   0.00000     2  0.699    0.000  -56985.55  0.046  0.031    9.4      1 345.50473 0.34820 256.09556 -40.73945       1       4 
 G345.5043+00.3480      275    0.00026  1.015    0.046   0.00000     2  0.699    0.000  -56985.55  0.046  0.046  -90.0      1 345.50476 0.34819 256.09559 -40.73944       1       4 
 G345.5043+00.3480      276    0.00019  0.624    0.029   0.00000     2  0.699    0.000  -56985.55  0.046  0.046  -74.4      1 345.50476 0.34821 256.09557 -40.73942       1       4 
 G345.5043+00.3480      277    0.00015  0.340    0.018   0.00000     2  0.699    0.000  -56985.55  0.026  0.046  -25.8      1 345.50475 0.34822 256.09556 -40.73942       1       4 
 G345.5043+00.3480      278    0.00019  0.403    0.023   0.00000     2  0.893    0.000 -134167.99  0.029  0.046  -52.2      1 345.50458 0.34852 256.09510 -40.73937       1       3 
 G345.5043+00.3480      279    0.00017  0.259    0.024   0.00000     2  0.893    0.000 -134167.99  0.027  0.046    9.2      1 345.50459 0.34852 256.09512 -40.73937       1       3 
 G345.5043+00.3480      280    0.00021  0.694    0.034   0.00000     2  0.893    0.000 -134167.99  0.046  0.038   56.0      1 345.50459 0.34854 256.09509 -40.73936       1       3 
 G345.5043+00.3480      281    0.00022  0.625    0.036   0.00000     2  0.720    0.000  -43940.82  0.046  0.036   -9.0      1 345.50462 0.34850 256.09516 -40.73935       1       2 
 G345.5043+00.3480      282    0.00021  0.510    0.028   0.00000     2  0.720    0.000  -43940.82  0.046  0.031   34.1      1 345.50463 0.34852 256.09514 -40.73933       1       2 
