\ ****************** Hyper photometry ******************
\ Survey code: 15
\ Detection threshold: 6.0 sigma
\ Convert from MJy/sr: None
\ Convert from Jy/beam: None
\ Convert to mJy: True
\ Estimated r.m.s. to identify sources: 0.00066 mJy
\ ******************************************************
\ MAP_ID = Map identifier
\ HYPER_ID = Source identifier
\ FLUX_PEAK = Peak flux (mJy/beam)
\ FLUX = Integrated flux density (mJy)
\ FLUX_ERR = Flux density uncertainty (mJy)
\ RESIDUALS = Mean background level (mJy)
\ POLYN = Polynomial background order
\ NMSE = Normalized Mean Squared Error of fit: scale-independent metric of
\ model-data agreement
\ CHI2_RED = Reduced chi-squared of Gaussian + background fit (valid only if
\ residuals are Gaussian-distributed with constant variance)
\ BIC = Bayesian Information Criterion: model selection metric that penalizes
\ overfitting; lower BIC indicates better trade-off between goodness of fit and
\ model complexity
\ FWHM_1 = First axis FWHM (arcsec)
\ FWHM_2 = Second axis FWHM (arcsec)
\ PA = Position angle (deg East of North)
\ STATUS = Fit status flag: 1 = fit succeeded, 0 = fit failed
\ GLON = Galactic longitude (deg)
\ GLAT = Galactic latitude (deg)
\ RA = Right Ascension (deg, J2000)
\ DEC = Declination (deg, J2000)
\ DEBLEND = Deblending flag
\ CLUSTER = Cluster flag
|            MAP_ID|HYPER_ID| FLUX_PEAK|  FLUX|FLUX_ERR|RESIDUALS|POLYN|  NMSE|CHI2_RED|        BIC|FWHM_1|FWHM_2|    PA|STATUS|     GLON|    GLAT|       RA|      DEC|DEBLEND|CLUSTER|
|              char|    long|    double|double|  double|   double| long|double|  double|     double|double|double|double|  long|   double|  double|   double|   double|   long|   long|
|                  |        |mJy / beam|   mJy|     mJy|      mJy|     |      |        |           |arcsec|arcsec|   deg|      |      deg|     deg|      deg|      deg|       |       |
|              null|    null|      null|  null|    null|     null| null|  null|    null|       null|  null|  null|  null|  null|     null|    null|     null|     null|   null|   null|
  G310.0135+00.3892       14      7e-05   0.14    0.011     3e-05     2  0.738      0.0   -25402.57  0.037  0.025   42.3      1 310.01486  0.38955 207.91035  -61.6515       0       1 
  G310.0135+00.3892       15    0.00011   0.35    0.022       0.0     1   0.55      0.0   -41134.36  0.055  0.029   32.8      1  310.0139  0.38981 207.90825 -61.65146       0       1 
  G310.0135+00.3892       16    0.00011   0.22    0.017     2e-05     1  0.815      0.0    -92834.0  0.046  0.024   31.6      1 310.01353  0.39052 207.90715 -61.65087       0       1 
  G310.0135+00.3892       17    0.00015  0.762    0.039     6e-05     2  0.233      0.0   -18988.98  0.049  0.055  -33.2      1 310.01442  0.39113 207.90868 -61.65007       0       1 
  G310.0135+00.3892       18     0.0001   0.54    0.024   0.00011     2  0.315      0.0   -20906.21  0.055  0.043   24.6      1 310.01398  0.39277 207.90698 -61.64857       0       1 
  G310.0135+00.3892       19    0.00087   5.35    0.276       0.0     2  0.621    0.002   -49338.01  0.055  0.034   -1.5      1 310.01347  0.38922 207.90766 -61.65214       1       4 
  G310.0135+00.3892       20     0.0011  6.001    0.315       0.0     2  0.621    0.002   -49338.01  0.055  0.031   34.1      1 310.01346  0.38923 207.90763 -61.65213       1       4 
  G310.0135+00.3892       21    0.00549 12.558    0.905       0.0     2  0.621    0.002   -49338.01  0.027  0.042  -47.5      1 310.01348  0.38924 207.90766 -61.65212       1       4 
  G310.0135+00.3892       22    0.00123 10.878    0.424       0.0     2  0.621    0.002   -49338.01  0.055  0.055   69.7      1 310.01349  0.38925 207.90768 -61.65211       1       4 
  G294.5117-01.6205        1    0.00011  0.245    0.016     6e-05     2  0.424      0.0   -19053.24   0.03   0.04  -14.1      1 294.51266 -1.62322 173.88546 -63.24759       0       1 
  G294.5117-01.6205        2    0.00016  0.742    0.034    -7e-05     2  0.197      0.0   -16649.43  0.054  0.034  -45.2      1 294.51266 -1.62308 173.88554 -63.24746       0       1 
  G294.5117-01.6205        3     0.0001  0.287    0.017     4e-05     2  0.356      0.0    -19525.9  0.031  0.047   26.0      1 294.51265 -1.62255 173.88586 -63.24695       0       1 
  G294.5117-01.6205        4    0.00023  0.564    0.037       0.0     2  0.135      0.0   -18572.52   0.03  0.039    5.9      1 294.51255 -1.62175 173.88617 -63.24616       0       1 
